WorkerId,AssignmentStatus,Input.CONFIG,Answer.annotations,Answer.feedback
mt:f6645920494ef49f:18a7975f7d4e924c53319cbcb89656703b2a97c26ec150d2a158033951480cd9,Submitted,skin-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.6224462365591398, ""upperBound"": 0.7181451612903226}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.7149193548387097, ""upperBound"": 0.8116935483870967}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.369758064516129, ""upperBound"": 0.5342741935483871}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.18588709677419354, ""upperBound"": 0.35685483870967744}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3643817204301075, ""upperBound"": 0.5396505376344086}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.8041666666666667, ""upperBound"": 0.9009408602150538}], ""selfReport"": {""lowerBound"": 0.6278225806451613, ""upperBound"": 0.8063172043010752}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""disagree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 30, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:f6645920494ef49f:18a7975f7d4e924c53319cbcb89656703b2a97c26ec150d2a158033951480cd9"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:3a40dcf7fef0b4a5:5e77fd5d38967bd4e314b1cfda374c16718add02de57fda261afe5f4481dc327,Submitted,skin-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.4032258064516129, ""upperBound"": 0.4483870967741935}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.7150537634408602, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.3989247311827957, ""upperBound"": 0.44623655913978494}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.22365591397849463, ""upperBound"": 0.24838709677419354}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3795698924731183, ""upperBound"": 0.4236559139784946}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.6623655913978495, ""upperBound"": 0.7032258064516129}], ""selfReport"": {""lowerBound"": 0.7204301075268817, ""upperBound"": 0.7666666666666667}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 25, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:3a40dcf7fef0b4a5:5e77fd5d38967bd4e314b1cfda374c16718add02de57fda261afe5f4481dc327"", ""condition"": ""mt"", ""exitComments"": ""interesting"", ""completed"": true}",interesting
mt:377d8aba64c4807a:70a8fc38fc8dff5f0a2bcdf594a75705550896d28084d372ed731f96d254b5dc,Submitted,skin-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.36236559139784946, ""upperBound"": 0.4311827956989247}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.17526881720430107, ""upperBound"": 0.5301075268817205}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.4827956989247312, ""upperBound"": 0.4870967741935484}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.24516129032258063, ""upperBound"": 0.27741935483870966}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5408602150537635, ""upperBound"": 0.546236559139785}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.3225806451612903, ""upperBound"": 0.34408602150537637}], ""selfReport"": {""lowerBound"": 0.45268817204301076, ""upperBound"": 0.4591397849462366}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 49, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:377d8aba64c4807a:70a8fc38fc8dff5f0a2bcdf594a75705550896d28084d372ed731f96d254b5dc"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:7a3d4085167cb537:2ca507f0402e7c57f31182f2a25dffdb8426369262f182797473260a6c8067e8,Submitted,skin-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.4217986404254872, ""upperBound"": 0.6250244468771001}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.42072337160828294, ""upperBound"": 0.6131964898878528}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.4497556296727991, ""upperBound"": 0.5519061673072077}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.439002941500756, ""upperBound"": 0.5454545544039818}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.45083089849000335, ""upperBound"": 0.585239500640541}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.3766373501029066, ""upperBound"": 0.6002932640814012}], ""selfReport"": {""lowerBound"": 0.5035190705330141, ""upperBound"": 0.5766373501029066}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 28, ""gender"": [""male""], ""race"": [""asian""]}, ""participantId"": ""mt:7a3d4085167cb537:2ca507f0402e7c57f31182f2a25dffdb8426369262f182797473260a6c8067e8"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:2924fc652df2729b:a51fa32d5d5596f11be42eb5181b6f14d04d1783e68fd5aaba352cd38a1e468f,Submitted,skin-monk-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.08817204301075268, ""upperBound"": 0.2623655913978495}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.1860215053763441, ""upperBound"": 0.5333333333333333}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.621505376344086, ""upperBound"": 0.7086021505376344}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.11182795698924732, ""upperBound"": 0.5376344086021505}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3741935483870968, ""upperBound"": 0.8924731182795699}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.3720430107526882, ""upperBound"": 0.45698924731182794}], ""selfReport"": {""lowerBound"": 0, ""upperBound"": 0.5279569892473118}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 30, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:2924fc652df2729b:a51fa32d5d5596f11be42eb5181b6f14d04d1783e68fd5aaba352cd38a1e468f"", ""condition"": ""mt"", ""exitComments"": ""NO"", ""completed"": true}",NO
mt:5bfe53a58b63d995:9fcb1d29c6a7733f8f9f5fe00cf4b28f5dfc9e8c2ced65ace33d34c90792ae36,Submitted,skin-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.3405017811764953, ""upperBound"": 0.7706093080582157}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.49856629730552754, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0, ""upperBound"": 0.5770609209614416}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.5899641467678931, ""upperBound"": 0.9297490930044523}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.37060930805821574, ""upperBound"": 0.517921136015205}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.3265232865528394, ""upperBound"": 0.7566308134345598}], ""selfReport"": {""lowerBound"": 0.2469533940797211, ""upperBound"": 1}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 25, ""gender"": [""male""], ""race"": [""latino""]}, ""participantId"": ""mt:5bfe53a58b63d995:9fcb1d29c6a7733f8f9f5fe00cf4b28f5dfc9e8c2ced65ace33d34c90792ae36"", ""condition"": ""mt"", ""exitComments"": ""Nice"", ""completed"": true}",Nice
mt:585254317933729b:91c594a178ce4ad401038f8337c5da3f7994025e39a554afda82e0d85589f322,Submitted,skin-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.3279569892473118, ""upperBound"": 0.44623655913978494}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.1086021505376344, ""upperBound"": 0.1870967741935484}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.44086021505376344, ""upperBound"": 0.6387096774193548}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.24086021505376345, ""upperBound"": 0.35913978494623655}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.44731182795698926, ""upperBound"": 0.6483870967741936}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.24516129032258063, ""upperBound"": 0.34516129032258064}], ""selfReport"": {""lowerBound"": 0.12365591397849462, ""upperBound"": 0.2021505376344086}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""disagree"", ""likert3"": ""strong_agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 48, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:585254317933729b:91c594a178ce4ad401038f8337c5da3f7994025e39a554afda82e0d85589f322"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:1310484e0dbc7f9c:b5b3444c409a1455452c13027c26a1b7f2598e54005cdb1cf1f45fc7ad92962a,Submitted,skin-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.27204301075268816, ""upperBound"": 0.810752688172043}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.8075268817204301, ""upperBound"": 0.9}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.36774193548387096, ""upperBound"": 0.6440860215053763}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.3688172043010753, ""upperBound"": 0.7247311827956989}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3817204301075269, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.3580645161290323, ""upperBound"": 1}], ""selfReport"": {""lowerBound"": 0.489247311827957, ""upperBound"": 0.613978494623656}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""agree"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 26, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:1310484e0dbc7f9c:b5b3444c409a1455452c13027c26a1b7f2598e54005cdb1cf1f45fc7ad92962a"", ""condition"": ""mt"", ""exitComments"": ""good"", ""completed"": true}",good
mt:c7f7c7e9c40d4c1b:e59e92809908f62de27fa7f2e7b81f4a919e3cfe4c21e3223cd0fc1debc405e5,Submitted,skin-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.4118279569892473, ""upperBound"": 0.45483870967741935}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.1827956989247312, ""upperBound"": 0.26881720430107525}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.3634408602150538, ""upperBound"": 0.45806451612903226}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.36129032258064514, ""upperBound"": 0.543010752688172}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5311827956989247, ""upperBound"": 0.7268817204301076}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.26881720430107525, ""upperBound"": 0.36236559139784946}], ""selfReport"": {""lowerBound"": 0.36129032258064514, ""upperBound"": 0.36236559139784946}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""neutral"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 29, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:c7f7c7e9c40d4c1b:e59e92809908f62de27fa7f2e7b81f4a919e3cfe4c21e3223cd0fc1debc405e5"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:0a2f311bcb51064d:91fc204f74fa7e2f5881ca90d205c6403169e778d762cc54d5f1e930c6a1f66a,Submitted,skin-monk-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/f03b5f7dab096ea793749f2efccf40e8.jpg"", ""lowerBound"": 0.4551971271473874, ""upperBound"": 0.6390680948893229}, {""itemId"": ""data/Skin_Condition/eb817cc9a0a0d7d2728670a1cb1a38ec.jpg"", ""lowerBound"": 0.18530465402910787, ""upperBound"": 0.5369175572549143}, {""itemId"": ""data/Skin_Condition/ddcad677b7b1e9084f3f51a8e026aa8d.jpg"", ""lowerBound"": 0.3519713206957745, ""upperBound"": 0.5455197077925488}, {""itemId"": ""data/Skin_Condition/ade51126ebbb69e4e54a0bd325bd4086.jpg"", ""lowerBound"": 0.45089605187857024, ""upperBound"": 0.5412186325237315}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.45627239596459174, ""upperBound"": 0.6315412131688928}, {""itemId"": ""data/Skin_Condition/6c395be9325dbb10e55497304b398253.jpg"", ""lowerBound"": 0.26487454650222614, ""upperBound"": 0.5326164819860971}], ""selfReport"": {""lowerBound"": 0.18315411639469925, ""upperBound"": 0.714336912093624}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 40, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:0a2f311bcb51064d:91fc204f74fa7e2f5881ca90d205c6403169e778d762cc54d5f1e930c6a1f66a"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:2bad04ae4a3cfefd:d726eb0d374e0db0bc181d1617bda455214a7ea1aa74a0f0fdb7ceeb2be012f2,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.5134408602150538, ""upperBound"": 0.5940860215053764}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.5360215053763441, ""upperBound"": 0.6274193548387097}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.31451612903225806, ""upperBound"": 0.37473118279569895}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.6725806451612903, ""upperBound"": 0.7521505376344086}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.5424731182795699, ""upperBound"": 0.6510752688172043}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.6209677419354839, ""upperBound"": 0.7026881720430107}], ""selfReport"": {""lowerBound"": 0.8231182795698925, ""upperBound"": 0.8844086021505376}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 25, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:2bad04ae4a3cfefd:d726eb0d374e0db0bc181d1617bda455214a7ea1aa74a0f0fdb7ceeb2be012f2"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:09331d08f1b833cb:db38b666d5a3dd3e8aba9bb802457abcb1dfbdc912e8b37238407f46f54b5c51,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.4182795698924731, ""upperBound"": 0.4774193548387097}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.5519713206957745, ""upperBound"": 0.5799283099430863}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.42121214507728494, ""upperBound"": 0.5126099945396505}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.6222874138944893, ""upperBound"": 0.7351906397009409}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.5609970913138441, ""upperBound"": 0.6889540805611559}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.5674487042170699, ""upperBound"": 0.6739003171202957}], ""selfReport"": {""lowerBound"": 0.7516129032258064, ""upperBound"": 0.9}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 36, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:09331d08f1b833cb:db38b666d5a3dd3e8aba9bb802457abcb1dfbdc912e8b37238407f46f54b5c51"", ""condition"": ""mt"", ""exitComments"": ""N/A. Thank you for a very straight forward task!"", ""completed"": true}",N/A. Thank you for a very straight forward task!
mt:18ccf7052b456df1:17d3d26e015b56482236553afa9b7b7d38b0f1227b2d4919328275f3f7b10c81,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.3634408602150538, ""upperBound"": 0.43655913978494626}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.1989247311827957, ""upperBound"": 0.26881720430107525}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.22580645161290322, ""upperBound"": 0.3827956989247312}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.7795698924731183, ""upperBound"": 0.9290322580645162}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.3989247311827957, ""upperBound"": 0.489247311827957}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.2989247311827957, ""upperBound"": 0.5849462365591398}], ""selfReport"": {""lowerBound"": 0.7451612903225806, ""upperBound"": 0.7913978494623656}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""neutral""}, ""demographics"": {""age"": 57, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:18ccf7052b456df1:17d3d26e015b56482236553afa9b7b7d38b0f1227b2d4919328275f3f7b10c81"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:88545fb38a9835e9:8e929e0e3c1f943ef99d60e993cb44f451bbbcfdf3fbba03417fefa7731a27e7,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.4270967545047883, ""upperBound"": 0.5668817007413475}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.48408600181661626, ""upperBound"": 0.5346236362252185}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.4281720233219926, ""upperBound"": 0.5529032061176915}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.6313978297736055, ""upperBound"": 0.7389247114940356}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.5711827760101647, ""upperBound"": 0.7227956792359711}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.6109677222467238, ""upperBound"": 0.7399999803112399}], ""selfReport"": {""lowerBound"": 0.7765591200961861, ""upperBound"": 0.8776343889133904}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""disagree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 46, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:88545fb38a9835e9:8e929e0e3c1f943ef99d60e993cb44f451bbbcfdf3fbba03417fefa7731a27e7"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:b19112f20b5e706b:2eb69b027f19c9d8c58bac0c72588632dd3d2ddd66c3b043357a4541037425c6,Submitted,face-fitz-dl-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.421505376344086, ""upperBound"": 0.5806451612903226}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.26129032258064516, ""upperBound"": 0.4204301075268817}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.26021505376344084, ""upperBound"": 0.4204301075268817}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.5795698924731183, ""upperBound"": 0.6645161290322581}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.578494623655914, ""upperBound"": 0.7978494623655914}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.7408602150537634, ""upperBound"": 0.9010752688172043}], ""selfReport"": {""lowerBound"": 0.8978494623655914, ""upperBound"": 1}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 60, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:b19112f20b5e706b:2eb69b027f19c9d8c58bac0c72588632dd3d2ddd66c3b043357a4541037425c6"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:668a4bd96d6e3dab:b4a51929bac36a59088b75f8d26c546b155e1a8bc67f9bd044ec2aca97527199,Submitted,face-fitz-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.3958944341187836, ""upperBound"": 0.5120234663768481}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.5346041115381385, ""upperBound"": 0.6066471222908266}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.6690127136886761, ""upperBound"": 0.7442815308929771}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.2948191653015793, ""upperBound"": 0.4012707782048051}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.22815249863491263, ""upperBound"": 0.32277615454889114}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.26578690723706316, ""upperBound"": 0.37761486422631046}], ""selfReport"": {""lowerBound"": 0.08299120831233199, ""upperBound"": 0.10127077820480511}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""disagree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 35, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:668a4bd96d6e3dab:b4a51929bac36a59088b75f8d26c546b155e1a8bc67f9bd044ec2aca97527199"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:09d526dd0d0b53af:047e1b3c0bef82291a80944960c918d2c24f23ebe85aa7dda379f4ced23159ff,Submitted,face-fitz-ld-g-0.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m7-3.jpg"", ""lowerBound"": 0.5553763440860215, ""upperBound"": 0.5983870967741935}, {""itemId"": ""data/Faces/IJB-C/m3-3.jpg"", ""lowerBound"": 0.4349462365591398, ""upperBound"": 0.5618279569892473}, {""itemId"": ""data/Faces/IJB-C/m8-2.jpg"", ""lowerBound"": 0.4747311827956989, ""upperBound"": 0.5725806451612904}, {""itemId"": ""data/Faces/IJB-C/m2-2.jpg"", ""lowerBound"": 0.2779569892473118, ""upperBound"": 0.4166666666666667}, {""itemId"": ""data/Faces/IJB-C/m5-8.jpg"", ""lowerBound"": 0.339247311827957, ""upperBound"": 0.39946236559139786}, {""itemId"": ""data/Faces/IJB-C/m5-4.jpg"", ""lowerBound"": 0.4575268817204301, ""upperBound"": 0.5327956989247312}], ""selfReport"": {""lowerBound"": 0.4241935483870968, ""upperBound"": 0.493010752688172}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""neutral"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 27, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:09d526dd0d0b53af:047e1b3c0bef82291a80944960c918d2c24f23ebe85aa7dda379f4ced23159ff"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
